Price,Monthly_Income,Savings_Percentage,Discount_Percentage,Mood,Urgency_Level,Research_Time_Minutes,Brand_Familiarity,Purchase_Category,Peer_Influence,Impulsiveness_Score,Regret
766752,3848364,53,64,Excited,Medium,13,High,Clothing,None,9,0
93456,2447205,35,61,Stressed,Medium,0,Low,Food,High,3,0
327516,484466,20,41,Happy,Low,107,Medium,Clothing,High,5,1
876446,4573690,38,61,Happy,Low,47,Medium,Home,None,6,0
518747,4416306,53,9,Stressed,High,88,High,Electronics,High,7,0
184024,2604951,32,59,Neutral,Medium,95,Low,Home,High,3,0
936028,3843490,55,59,Excited,Low,114,Medium,Clothing,None,6,0
717461,444815,24,6,Excited,Medium,80,High,Electronics,None,2,1
18485,2864204,4,4,Stressed,High,90,Medium,Food,High,5,1
389263,3101711,12,69,Excited,Medium,113,High,Accessories,Low,2,0
77263,2897144,39,32,Stressed,High,72,High,Home,None,1,0
934482,1869484,5,68,Excited,Medium,3,Medium,Home,High,4,1
948811,3306666,41,23,Happy,Medium,30,Medium,Clothing,High,3,0
707290,1126315,36,33,Neutral,High,38,Medium,Home,High,3,1
361089,1545845,43,69,Neutral,Low,57,Low,Clothing,None,6,0
581001,1285522,52,8,Happy,Low,11,Medium,Accessories,Low,6,1
237999,1816598,46,4,Excited,Medium,53,High,Home,High,8,1
735400,2918238,9,56,Stressed,High,51,Medium,Accessories,High,7,1
702897,3481267,25,35,Stressed,Low,11,High,Electronics,Low,8,1
861134,131162,12,15,Happy,Low,39,High,Home,Low,6,0
759995,53519,17,16,Neutral,High,57,High,Home,None,2,1
24315,4514192,47,38,Neutral,Low,104,Low,Electronics,High,9,0
43063,2704421,58,17,Neutral,Medium,42,Low,Food,High,1,0
121065,978714,22,68,Neutral,Medium,25,Low,Food,High,8,0
159463,3378350,54,3,Stressed,Medium,57,High,Food,High,8,0
57854,1468376,35,38,Stressed,Low,47,Medium,Food,None,9,0
866502,3853959,24,21,Excited,High,22,High,Home,None,9,1
144331,1606511,29,37,Stressed,Low,85,Low,Home,Low,7,0
656661,3707604,28,14,Excited,Low,94,High,Accessories,None,3,0
561976,3022503,51,10,Neutral,High,47,High,Accessories,High,4,0
903312,3045732,32,3,Stressed,High,46,Medium,Accessories,Low,5,1
112336,497314,24,47,Stressed,High,35,Low,Food,High,1,0
772906,4879873,44,43,Happy,High,58,Medium,Accessories,High,7,0
217741,1925396,0,52,Excited,High,39,High,Food,Low,7,0
929189,3477982,48,21,Stressed,Low,114,Medium,Accessories,High,4,0
178022,3894268,16,63,Neutral,High,5,Medium,Home,High,2,0
363607,4981140,47,52,Stressed,Medium,8,High,Home,Low,3,0
88833,118823,13,68,Stressed,High,119,Medium,Accessories,Low,8,1
658052,2470177,25,16,Excited,Low,94,High,Accessories,High,3,0
153644,3407646,24,36,Stressed,Low,75,High,Food,Low,1,0
628627,2564064,9,54,Neutral,Low,49,High,Electronics,Low,1,0
400125,2282490,17,12,Happy,Low,53,Medium,Home,None,3,0
860159,2283209,59,10,Excited,High,119,Low,Food,Low,1,0
759535,4963330,59,61,Neutral,High,73,Low,Clothing,High,3,0
572452,2955878,42,20,Excited,Medium,6,High,Clothing,None,2,0
697151,103214,53,61,Stressed,High,11,High,Food,Low,6,1
235352,4339083,47,6,Excited,High,59,Medium,Home,None,8,1
631981,1933563,57,56,Neutral,Medium,34,Medium,Electronics,High,9,1
641112,2030774,18,1,Excited,High,43,Medium,Home,Low,8,1
940721,3693999,12,23,Stressed,High,41,High,Clothing,High,5,0
796046,2899689,50,21,Excited,Low,88,Medium,Home,High,8,1
641111,4138279,52,61,Excited,High,108,Low,Clothing,Low,3,0
275566,4163582,22,46,Neutral,Medium,110,Medium,Electronics,High,2,0
580581,3011948,7,24,Neutral,High,22,High,Clothing,None,1,0
119764,3104418,52,66,Neutral,High,46,Medium,Electronics,High,1,0
64744,640980,41,66,Neutral,Medium,19,Low,Clothing,Low,3,0
995145,1061648,29,15,Stressed,High,118,Medium,Accessories,Low,7,0
964971,4184263,27,48,Neutral,Low,28,High,Food,High,6,0
839294,1776218,47,68,Neutral,High,89,Low,Home,High,2,1
408406,4772078,29,40,Neutral,Medium,3,Medium,Electronics,High,3,0
239264,301870,23,49,Excited,Medium,36,Medium,Accessories,High,5,0
909710,2864644,30,37,Excited,Medium,57,Medium,Food,None,5,0
518325,2480187,30,13,Neutral,Low,0,Medium,Home,None,6,1
895578,404121,59,68,Stressed,High,105,Medium,Electronics,Low,4,1
143183,2151405,22,10,Happy,High,24,Low,Accessories,High,3,0
338580,4281759,12,36,Neutral,Medium,55,High,Home,None,7,0
441037,1322212,56,51,Excited,Medium,14,High,Accessories,None,3,0
900128,148606,32,40,Stressed,Low,64,Medium,Clothing,None,8,1
991740,1253027,37,17,Stressed,Low,36,High,Clothing,None,9,1
883844,3689486,25,26,Happy,High,58,Medium,Food,Low,8,1
750220,2541515,41,3,Excited,High,17,Medium,Clothing,Low,7,1
75493,995163,46,62,Stressed,High,44,High,Electronics,None,8,0
323980,19248,51,40,Neutral,High,80,Low,Home,High,9,1
711442,2949606,54,5,Neutral,High,38,High,Clothing,None,9,1
111061,3375879,15,11,Stressed,High,40,Low,Clothing,None,3,0
16908,2343696,16,4,Happy,Medium,25,Low,Accessories,High,5,0
257876,4085982,37,3,Neutral,High,51,High,Accessories,High,3,0
947725,3835509,41,47,Excited,High,86,Medium,Food,High,6,0
947295,2370020,27,8,Neutral,Medium,102,Low,Electronics,Low,2,0
664574,997410,54,19,Neutral,High,103,High,Food,None,2,1
303817,281358,22,28,Happy,Low,4,High,Home,None,3,1
52388,433753,5,6,Excited,High,43,Medium,Electronics,Low,8,1
652291,4002261,10,37,Happy,Medium,12,High,Accessories,Low,6,0
806162,1154463,59,28,Excited,Medium,99,Medium,Clothing,Low,6,1
902339,2118188,6,54,Happy,Low,72,Medium,Accessories,None,3,1
927722,2263791,43,23,Excited,Low,8,Low,Electronics,High,4,1
840600,1045243,21,16,Stressed,Low,32,Medium,Food,Low,9,1
19904,747879,32,14,Happy,Medium,26,Low,Home,Low,2,0
286754,2844343,7,5,Stressed,High,62,Low,Clothing,None,6,1
912676,3098228,21,20,Stressed,Low,5,Medium,Accessories,Low,6,1
437959,612348,23,63,Happy,Medium,40,Medium,Electronics,Low,6,1
745533,4754394,15,11,Stressed,High,32,Medium,Accessories,Low,7,0
876693,3343696,38,51,Happy,High,46,Low,Home,High,1,1
48745,4130168,12,43,Stressed,Low,34,High,Food,None,7,0
372329,3743932,36,59,Neutral,Medium,104,Low,Food,High,6,0
70273,858554,56,22,Excited,High,46,High,Food,Low,9,0
496935,3219242,54,8,Happy,High,17,High,Home,Low,7,0
208609,2706667,0,26,Neutral,Low,44,High,Accessories,None,8,0
429134,1521119,55,43,Stressed,Low,64,Low,Accessories,None,4,0
157647,3259770,50,62,Excited,Low,70,Medium,Electronics,None,3,0
902556,1959418,39,20,Stressed,Medium,46,Low,Food,None,3,0
286999,2747594,36,21,Neutral,Medium,30,High,Home,High,9,0
969456,2426722,12,37,Happy,Medium,116,Low,Food,Low,6,0
178682,2071375,36,14,Excited,High,70,Medium,Home,High,8,0
67849,2323762,6,42,Neutral,Medium,27,Low,Accessories,Low,2,0
41239,2442504,30,55,Excited,Medium,86,High,Home,None,4,0
10065,2471896,17,67,Stressed,High,34,Medium,Home,High,8,0
269312,2166036,13,13,Excited,High,36,Low,Home,High,5,0
829005,3971188,3,49,Happy,High,101,Medium,Accessories,Low,5,1
410068,452955,1,57,Neutral,High,17,Low,Electronics,High,8,1
426278,468324,38,51,Neutral,Medium,21,High,Home,None,4,0
865975,2844301,21,27,Neutral,Medium,41,Low,Food,High,9,1
256269,3972054,42,28,Excited,Low,70,Low,Home,Low,2,0
783027,3666721,44,18,Neutral,High,19,High,Electronics,High,1,0
633487,1616345,31,3,Neutral,Low,31,Low,Clothing,High,3,0
549773,4058564,37,5,Stressed,Medium,55,Medium,Home,None,8,0
112539,3015935,4,41,Neutral,Low,98,High,Clothing,Low,6,0
781491,2331248,36,16,Stressed,High,69,High,Accessories,High,5,0
124113,77195,20,31,Stressed,Medium,119,High,Clothing,Low,2,0
318071,1068114,45,19,Neutral,Medium,92,Medium,Accessories,None,3,0
624952,4137154,59,35,Excited,Low,43,High,Clothing,High,6,0
409628,366470,1,8,Neutral,Medium,10,Low,Electronics,None,6,1
950339,3797127,52,24,Stressed,Medium,96,High,Accessories,Low,4,0
888399,2020346,48,0,Happy,Medium,62,Low,Home,High,1,1
412238,496841,10,52,Neutral,Low,97,Medium,Food,Low,4,0
836467,1520731,40,51,Excited,Low,30,Low,Clothing,None,5,0
996649,1867796,14,19,Stressed,Medium,33,High,Food,Low,4,0
739020,3524927,40,64,Neutral,High,98,High,Clothing,High,7,0
491081,1824146,29,59,Happy,High,76,High,Food,High,9,1
162754,828947,58,51,Neutral,Low,10,High,Electronics,Low,1,0
223902,4204631,51,19,Happy,Medium,112,Low,Clothing,Low,5,0
755312,3941287,26,67,Happy,Medium,104,Low,Food,High,7,0
496536,455927,17,37,Neutral,Medium,102,High,Electronics,None,3,0
613954,2237921,50,37,Neutral,Medium,91,High,Accessories,High,5,0
826130,4585061,41,7,Stressed,Medium,29,Medium,Electronics,Low,7,0
654906,2468968,57,56,Neutral,Medium,106,Low,Home,Low,3,0
204156,496358,19,3,Happy,High,7,Low,Food,Low,3,1
449462,970415,18,3,Stressed,High,58,High,Home,None,2,1
992668,1490339,8,44,Stressed,Low,89,Low,Food,Low,1,1
568887,2276772,25,27,Happy,High,6,Low,Accessories,High,2,1
377531,3031287,40,56,Neutral,Medium,46,Medium,Food,High,6,0
55239,3540990,18,8,Excited,High,18,Medium,Food,None,2,0
977772,3008110,21,69,Neutral,High,110,High,Electronics,Low,7,1
319277,4404053,0,24,Stressed,Low,69,Medium,Clothing,None,2,0
279138,798978,59,65,Stressed,Medium,39,Low,Electronics,None,5,0
946675,4345470,4,21,Excited,High,109,High,Home,None,4,0
427043,2493837,55,28,Happy,High,96,High,Electronics,None,5,0
334956,4025143,53,6,Neutral,Low,85,Medium,Food,Low,9,1
294340,513186,59,60,Stressed,High,60,High,Clothing,None,7,1
341958,1471539,28,0,Stressed,Low,94,High,Home,Low,4,0
219916,1798358,24,49,Stressed,Low,74,High,Clothing,High,9,0
730157,3960713,42,20,Neutral,Medium,13,Medium,Food,None,2,0
148209,3093689,58,13,Neutral,High,84,Low,Electronics,Low,6,0
735859,1104413,5,1,Stressed,High,28,Medium,Electronics,High,4,1
373953,704583,32,13,Stressed,Medium,42,High,Food,High,6,0
725798,199891,9,39,Stressed,Medium,26,Low,Clothing,Low,4,1
547640,3852779,32,7,Neutral,Low,4,High,Clothing,High,8,1
128457,4720708,18,35,Excited,Medium,26,Low,Clothing,None,7,0
794621,883193,2,38,Neutral,High,98,Medium,Clothing,None,3,1
75088,3089905,37,5,Happy,Low,7,Low,Accessories,None,8,1
160334,3821941,33,6,Excited,Medium,39,Medium,Electronics,None,6,0
913010,71856,58,41,Neutral,Low,115,Low,Accessories,Low,2,0
718268,1034476,49,34,Stressed,Low,93,High,Clothing,Low,8,1
341932,3893386,28,58,Neutral,Low,100,High,Home,None,9,0
392289,1973892,45,46,Excited,High,89,Medium,Electronics,High,8,0
868005,3694562,57,49,Stressed,Medium,110,High,Accessories,None,9,1
263082,3367198,5,59,Neutral,Low,106,Low,Accessories,None,3,0
908624,2080770,29,66,Stressed,Low,12,High,Food,Low,6,0
350812,1098442,37,23,Happy,Medium,105,High,Accessories,High,3,0
63839,3225250,20,29,Stressed,High,93,High,Food,None,3,0
878083,4802818,44,61,Excited,Low,23,Medium,Clothing,Low,7,0
872560,1205143,50,47,Excited,Low,64,Medium,Home,High,5,0
418740,1371948,4,46,Happy,Medium,105,High,Accessories,None,8,1
524072,4131228,2,67,Stressed,Medium,114,Low,Food,None,8,0
874691,3035082,38,53,Excited,Low,25,Low,Electronics,None,5,0
429426,639290,49,59,Excited,Low,58,Low,Food,None,1,0
365300,2139811,24,43,Happy,Medium,69,High,Food,None,6,0
686911,4324713,42,25,Excited,High,39,Low,Clothing,High,6,0
210959,4358810,41,40,Happy,Low,49,Low,Clothing,None,7,0
593789,2051350,53,52,Neutral,Medium,44,Low,Accessories,High,6,0
298900,4840791,49,23,Happy,High,16,Low,Food,None,2,0
565313,4034524,23,51,Happy,Medium,35,Medium,Electronics,High,7,0
766372,3080045,41,20,Happy,Medium,67,High,Accessories,Low,9,1
683087,1674304,32,52,Happy,High,15,Low,Clothing,Low,1,1
825895,4256126,41,59,Excited,Low,70,High,Home,High,1,0
801748,53068,41,68,Neutral,Medium,23,High,Electronics,Low,7,0
549608,2746133,54,14,Happy,Low,4,Low,Home,High,5,1
838661,565180,25,29,Neutral,Low,107,High,Accessories,Low,6,0
994717,3241573,19,60,Excited,Medium,70,Medium,Electronics,High,5,0
873320,633322,32,41,Neutral,Medium,97,High,Clothing,Low,3,0
887567,40673,34,28,Stressed,Medium,115,Medium,Food,Low,6,0
587242,725065,54,21,Stressed,Medium,109,Low,Clothing,Low,2,0
220743,3125755,48,48,Stressed,Low,82,Medium,Home,None,8,0
206236,4779288,55,9,Stressed,High,53,High,Food,Low,1,0
845563,3175725,16,3,Happy,High,49,Medium,Home,Low,5,0
864863,967142,6,43,Stressed,Low,63,High,Home,High,2,1
3390,3980692,24,4,Happy,High,38,Medium,Accessories,Low,9,1
499721,2853137,57,24,Excited,High,104,Medium,Accessories,Low,7,0
429517,2090547,57,31,Stressed,Medium,62,Medium,Accessories,High,3,0
889190,2340932,49,26,Neutral,High,25,Medium,Clothing,None,3,1
336114,555050,52,45,Excited,High,67,Medium,Home,None,3,0
35255,4997307,8,28,Stressed,High,42,Medium,Home,High,2,0
657247,3990923,1,4,Excited,Low,45,Medium,Clothing,High,3,0
577536,4103375,19,67,Excited,High,52,Medium,Home,High,6,0
688423,2395950,56,35,Neutral,Low,57,Medium,Food,High,1,0
700616,3055675,25,59,Neutral,Low,17,Medium,Accessories,High,1,0
16127,4868182,36,68,Excited,Medium,13,Medium,Accessories,None,5,0
747364,2095692,35,14,Happy,Medium,52,Medium,Home,High,7,0
136768,182997,23,34,Stressed,High,68,Low,Food,Low,4,1
966646,4274475,20,47,Happy,Medium,102,Medium,Clothing,Low,3,0
365706,1456738,35,51,Happy,High,21,High,Home,None,6,0
533490,2999159,53,38,Neutral,High,17,Medium,Food,High,9,0
31505,2852860,0,25,Stressed,Medium,51,Medium,Accessories,High,6,0
795354,4775356,12,12,Neutral,Low,17,Medium,Electronics,High,3,0
185335,1679742,27,18,Excited,Low,79,Medium,Accessories,None,1,0
451681,4543908,47,18,Stressed,Medium,110,Medium,Accessories,High,3,0
365677,3460663,19,18,Stressed,Low,41,Low,Accessories,Low,1,0
506741,3403388,25,6,Excited,High,12,Low,Accessories,Low,6,0
792005,3458665,9,51,Excited,High,36,High,Accessories,High,4,1
91468,873029,15,58,Stressed,Medium,20,Low,Food,None,1,0
772690,4338978,51,64,Happy,Medium,43,High,Home,None,7,0
91652,1941655,54,17,Happy,Low,89,High,Clothing,Low,1,0
166505,4467088,48,16,Neutral,High,26,Medium,Electronics,Low,5,0
255892,3874663,7,43,Neutral,Medium,90,High,Food,None,4,0
517578,4441334,12,55,Neutral,Medium,78,High,Electronics,Low,6,0
224766,4404411,51,32,Stressed,Low,94,Low,Food,High,9,0
132313,1446701,2,15,Happy,High,1,Medium,Clothing,High,7,1
550688,2000072,21,51,Happy,Low,110,High,Clothing,Low,8,0
132359,2631383,29,23,Happy,High,4,Low,Electronics,Low,5,0
553032,1737186,54,9,Neutral,Medium,97,High,Electronics,Low,8,1
251790,4215438,35,26,Stressed,Medium,73,Medium,Home,Low,9,0
720719,4876426,28,13,Stressed,Medium,76,High,Food,Low,3,0
47547,3202147,39,48,Stressed,Medium,37,High,Home,High,7,0
888783,2045795,49,13,Stressed,Low,0,Low,Home,High,4,1
353060,4933607,27,31,Neutral,Low,71,Low,Accessories,Low,9,0
334546,447909,36,52,Excited,Medium,88,Low,Food,High,6,0
208763,422860,7,0,Neutral,Low,94,Medium,Clothing,None,7,1
227208,3198340,57,7,Stressed,Low,63,Low,Food,None,8,0
225515,1555974,31,67,Neutral,Medium,48,Low,Home,Low,6,0
309178,3197621,0,48,Excited,Low,74,High,Home,None,6,0
556109,3202278,18,25,Stressed,Medium,113,Medium,Electronics,None,9,0
937623,597109,30,64,Excited,High,38,Low,Clothing,None,2,1
666953,3136867,49,67,Happy,High,81,Medium,Home,High,7,0
859596,81204,26,4,Neutral,Medium,58,Medium,Clothing,Low,8,1
935671,1928639,50,23,Stressed,Low,9,Low,Clothing,None,6,1
442615,3197306,49,68,Excited,Medium,47,High,Electronics,High,7,0
164485,1955710,49,59,Neutral,Medium,26,Medium,Electronics,None,7,0
428660,3980244,15,11,Excited,High,102,Low,Clothing,None,6,0
102866,3267059,16,54,Stressed,High,51,Low,Electronics,None,5,0
271936,3154139,18,64,Stressed,High,67,High,Clothing,Low,3,0
862493,89360,0,29,Happy,High,70,Medium,Clothing,None,6,1
432460,479840,45,62,Stressed,Medium,74,Medium,Accessories,Low,1,1
488388,373241,37,61,Stressed,Medium,6,Low,Clothing,Low,5,1
245127,4683091,7,56,Happy,Medium,81,High,Electronics,None,2,0
230664,4783397,51,5,Excited,Low,11,Low,Electronics,None,7,0
968345,3899338,41,62,Happy,Low,82,High,Accessories,Low,8,1
490070,4203100,38,4,Excited,Low,114,Medium,Clothing,None,9,0
643253,1669373,25,23,Stressed,Medium,38,Low,Electronics,None,8,1
775583,3086909,18,25,Excited,High,51,High,Clothing,High,6,1
989684,1753629,16,10,Stressed,Medium,110,Low,Clothing,Low,7,1
241676,1850354,28,60,Stressed,Low,11,Low,Electronics,High,9,0
105180,1426953,22,60,Neutral,High,35,Medium,Clothing,Low,5,0
850365,3759169,28,5,Neutral,High,43,Low,Home,None,7,0
329619,4209395,11,25,Excited,Low,6,Medium,Food,High,1,0
243909,3447270,4,51,Excited,High,110,High,Accessories,Low,3,0
500792,992961,21,49,Happy,Medium,33,Medium,Accessories,High,3,0
809147,2979062,41,25,Happy,Low,31,Low,Home,High,8,1
181843,3949261,26,7,Happy,Medium,96,High,Accessories,None,3,0
73547,1331136,6,25,Stressed,Medium,58,Medium,Food,Low,2,0
568359,1676982,37,34,Neutral,Low,29,Low,Home,Low,2,0
90959,3772507,53,66,Happy,Medium,31,Low,Clothing,None,8,0
574944,487006,45,34,Happy,High,60,High,Accessories,Low,9,1
298992,2962447,33,24,Stressed,High,112,Low,Clothing,None,3,0
996323,3214852,11,52,Neutral,Low,62,Medium,Food,Low,8,1
271432,4599939,58,68,Excited,Low,33,Medium,Home,High,7,0
943093,4399183,5,26,Excited,High,46,High,Clothing,None,2,0
881113,1134683,26,6,Neutral,High,22,High,Accessories,High,4,1
738084,1189865,28,60,Happy,Medium,43,Medium,Electronics,High,3,1
529597,2066200,36,33,Happy,Low,93,Medium,Clothing,High,4,0
950737,3711121,28,10,Happy,High,91,High,Electronics,Low,2,0
976433,2273985,40,51,Excited,Low,60,Medium,Clothing,None,1,0
676890,3219919,36,4,Neutral,Low,25,Medium,Home,Low,6,0
307386,1480178,14,23,Happy,Low,4,Low,Food,None,3,1
143310,2899253,51,45,Happy,Medium,74,Medium,Electronics,High,4,0
567187,842624,3,51,Neutral,Medium,73,Low,Clothing,Low,1,1
402557,1229626,22,24,Happy,Medium,59,Medium,Clothing,High,5,0
54979,2854564,43,29,Excited,High,111,Medium,Electronics,Low,7,0
22573,3562668,26,20,Neutral,High,99,High,Home,None,3,0
898366,2705908,52,62,Stressed,Low,113,Medium,Electronics,None,9,0
19610,4598900,12,36,Stressed,High,29,Medium,Accessories,High,9,0
683947,1816572,53,61,Stressed,Low,23,Medium,Food,None,1,0
677690,2136123,39,14,Stressed,High,76,High,Electronics,Low,5,0
201402,3191231,20,35,Neutral,Low,55,High,Home,High,9,0
716392,3201661,58,59,Stressed,Medium,34,High,Home,Low,3,0
172638,810060,39,37,Stressed,Medium,119,Medium,Home,None,7,0
585013,1001698,4,12,Neutral,High,103,Low,Food,High,5,1
608727,809446,31,56,Neutral,Low,47,Medium,Accessories,Low,7,0
518621,4662817,35,1,Neutral,High,42,Medium,Clothing,High,9,0
40614,952503,4,34,Excited,Medium,92,High,Home,Low,3,0
982172,537274,26,58,Stressed,High,63,Low,Clothing,None,9,1
970187,419082,22,11,Happy,Medium,40,Medium,Food,None,9,1
530032,1707065,46,7,Stressed,Medium,30,Low,Clothing,None,1,0
731792,3591202,13,55,Stressed,Low,68,High,Home,None,2,0
196970,77207,44,26,Stressed,Medium,60,Low,Electronics,High,7,0
965668,2641664,38,43,Neutral,Medium,108,Medium,Home,Low,2,0
911680,625755,47,57,Excited,Medium,1,Low,Accessories,High,3,1
446056,3918799,39,38,Happy,Low,42,High,Clothing,High,6,0
819866,4500670,31,13,Neutral,High,64,Medium,Accessories,Low,8,1
907335,4718549,44,7,Neutral,Medium,90,High,Home,Low,3,0
456100,305974,20,31,Excited,Medium,103,High,Home,Low,9,1
855386,3742779,23,10,Neutral,Medium,100,Medium,Clothing,Low,3,0
964028,4867890,37,64,Happy,High,53,Low,Clothing,Low,5,0
238,4995150,37,4,Happy,Low,96,Low,Electronics,High,9,1
899351,4226796,16,3,Happy,Low,55,Low,Accessories,None,5,0
942425,2915660,3,21,Excited,High,13,Low,Food,High,4,0
805748,1131001,54,11,Stressed,Low,78,High,Home,High,4,1
912666,3642761,0,54,Stressed,High,110,Medium,Electronics,None,8,1
919025,1725657,11,49,Happy,Medium,20,High,Home,Low,5,0
540067,714490,5,13,Neutral,High,100,High,Accessories,Low,8,1
772687,1852752,13,51,Happy,Low,109,Low,Clothing,Low,1,0
43167,3993474,21,52,Happy,Low,31,Low,Electronics,None,7,0
629041,1474361,38,65,Happy,Low,44,Low,Home,High,7,0
605042,1352816,39,4,Neutral,Low,44,Low,Home,None,4,1
780239,2106582,19,35,Stressed,Low,65,High,Electronics,High,4,0
961825,345278,58,41,Neutral,High,1,Low,Home,None,2,1
535358,433357,21,16,Happy,Medium,58,High,Food,None,1,0
78711,370171,2,69,Stressed,High,80,Medium,Home,None,3,1
340963,4705516,46,34,Excited,Medium,22,Medium,Accessories,High,8,0
660491,2347582,9,18,Excited,High,22,Medium,Food,High,1,1
932907,326631,32,8,Neutral,High,28,High,Accessories,High,2,1
399096,3824469,28,60,Happy,High,4,High,Electronics,None,9,1
614006,1232381,51,14,Excited,Medium,89,Medium,Home,Low,8,1
667292,3752316,53,15,Stressed,Medium,74,High,Accessories,None,2,0
20392,845248,20,4,Excited,High,74,High,Electronics,High,9,1
959898,3773128,25,18,Happy,Medium,15,Medium,Home,None,8,1
837658,297429,29,6,Excited,Low,11,Low,Food,Low,8,1
636999,3059621,59,38,Excited,Low,19,High,Accessories,None,1,0
890203,2347661,52,33,Stressed,High,68,Medium,Accessories,None,3,0
660384,559018,51,61,Happy,Medium,51,Medium,Accessories,Low,4,0
146893,1881068,22,34,Excited,Low,104,Low,Electronics,High,7,0
422963,4467059,47,15,Excited,Medium,15,High,Home,None,3,0
143118,1916011,32,7,Excited,Medium,119,High,Electronics,High,8,0
362859,880893,36,11,Excited,Low,83,High,Food,High,4,0
650704,525910,37,36,Excited,Low,91,High,Food,High,9,1
480343,2122034,40,36,Neutral,Low,41,High,Accessories,None,4,0
944309,41959,54,9,Stressed,Medium,117,Low,Clothing,Low,7,1
798154,4872767,52,46,Stressed,High,114,Medium,Accessories,High,2,0
373428,3114664,6,58,Neutral,High,71,Low,Accessories,None,6,0
477634,4870684,54,5,Excited,Low,83,Medium,Accessories,High,1,0
540363,544719,44,43,Excited,High,58,Low,Accessories,Low,1,1
512368,2813913,10,44,Happy,Low,75,Medium,Accessories,High,9,0
